p_codmes,monto,ctd_prod_rccsf_m01,prom_salvig_entprinc_pp_rccsf_03m,max_usotcrrstsf06m,max_usotcrrstsf03m,prm_lintcribksf06m,lin_tcribksf03m,lin_tcribksf06m,cre_salvig_pp_rccsf_m02,prm_usotcrrstsf06m,prm_lintcribksf03m,prm_usotcrrstsf03m,ratuso_tcrrstsf_m13,promctdprodrccsf3m,ratpct_saldopprcc_m13,promctdprodrccsf6m,ctd_actrccsf_6m,ctd_flgact_rccsf_m01,sld_ep1ppeallsfm01,prm_sldvigrstsf12m,sldtot_tcrsrcf,sldvig_tcrsrcf,flg_lintcrripsaga,flg_svtcrsrcf,flg_sdtcrripsaga,flg_sttcrsrcf,flg_svltcrsrcf,max_camptottlv06m,min_camptottlv06m,frc_camptottlv06m,rec_camptottlv06m,ctd_camptottlv06m,prm_camptottlv06m,max_campecstlv06m,min_campecstlv06m,frc_campecstlv06m,rec_campecstlv06m,ctd_campecstlv06m,prm_campecstlv06m,prob_value,max_camptot06m,min_camptot06m,frc_camptot06m,rec_camptot06m,ctd_camptot06m,prm_camptot06m,max_campecs06m,min_campecs06m,frc_campecs06m,rec_campecs06m,ctd_campecs06m,prm_campecs06m,ing_brt,sexo,flg_notdeseaecs01m,flg_notdeseaecs02m,flg_notdeseaecs03m,sgt_cem,ctd_proac,ctd_cttefeproac,ctd_cttefetot,rng_pst,edad,flg_saltothip12m,flg_saltotppe12m,prm_pctsaltototrent12m,prm_pctsaltotcaja12m,ant_saltot24m,ant_saltot12m,min_difsaltottcr12m,num_incrsaldispefe06m,max_difent12m,num_dismsalppecons06m,seg_un,beta_pctusotcr12m,prm_pctusosaltottcr03m,dsv_saltotppe03m,prm_diasatrrdpn12m,dsv_numentrdlintcr03m,rat_disefepnm01,prm_diasatrrdpn06m,pct_usotcrm01,dsv_numentrdlintcr06m,beta_saltotppe12m,prm_entrd03m,ctd_entrdm01,beta_saltotppe06m,prm_diasatrrd03m,key_value_enc,grp_camptottlv06m_enc,grp_campecstlv06m_enc,grp_camptot06m_enc,grp_campecs06m_enc,region_enc,ubigeo_buro_enc,grp_riesgociiu_enc,target
201909,17100.0,2,0.0,0.0,0.0,15500.0,57300.0,77500.0,0.0,0.0,19100.0,0.0,0.0,2,0.0,1,6,1,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,4,5,6,1.5,1,0,1,3,1.0,1.0,0.6023822743042665,6.0,0.0,5.0,6.0,22.0,4.4,1.0,0.0,1.0,3.0,1.0,1.0,5316.0,1.0,0.0,0.0,0.0,6.0,5.0,2.0,2.0,5.0,60.0,0.0,0.0,0.0,0.0,24.0,12.0,-772.47,0.0,1.0,0.0,5.0,-0.004,0.019,429.36665500000004,2.429,0.0,0.0,0.0,0.04,0.37268,-304.273,0.667,1.0,-405.651,0.0,31845,3,1,3,1,1,7,5,0
201910,49900.0,2,0.0,0.332,0.28,14816.0,55560.0,88896.0,0.0,0.161,18520.0,0.125,15.556,2,0.0,2,6,1,0.0,1544.088,0.0,0.0,0,0,0,0,0,3,1,6,6,13,2.167,1,0,4,4,4.0,1.0,0.5167967257843649,8.0,5.0,6.0,6.0,43.0,7.167,1.0,0.0,4.0,4.0,4.0,1.0,8800.0,1.0,0.0,0.0,0.0,6.0,26.0,1.0,1.0,5.0,53.0,0.0,0.0,0.0,0.0,24.0,12.0,-4731.69,0.0,0.0,0.0,5.0,-0.008,0.209,429.36665500000004,0.75,0.0,0.0,1.5,0.163,0.0,-304.273,2.0,2.0,-405.651,3.0,53104,4,1,4,1,3,3,1,0
201909,30000.0,5,0.0,0.135,0.083,107208.24,313865.16,643249.44,0.0,0.086,104621.72,0.077,1.203,5,0.0,5,6,1,0.0,15807.289,0.0,0.0,0,0,0,0,0,1,0,2,6,2,1.0,1,0,1,6,1.0,1.0,0.6286738206100576,8.0,2.0,6.0,6.0,20.0,3.333,1.0,0.0,1.0,6.0,1.0,1.0,12498.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,5.0,56.0,0.0,0.0,0.0,0.0,24.0,12.0,-12375.18,0.0,0.0,0.0,2.0,-0.004,0.249,429.36665500000004,0.0,0.0,0.0,0.0,0.248,0.0,-304.273,5.0,5.0,-405.651,0.0,11230,2,2,4,2,3,3,5,0
201911,44300.0,4,0.0,0.087,0.087,34400.0,103200.0,206400.0,0.0,0.032,34400.0,0.051,0.0,3,0.0,3,12,2,0.0,33205.984,0.0,0.0,0,0,0,0,0,2,0,3,6,4,1.333,1,0,1,3,1.0,1.0,0.4327544790544034,10.0,6.0,6.0,6.0,49.0,8.167,1.0,0.0,1.0,3.0,1.0,1.0,7328.0,1.0,0.0,0.0,0.0,6.0,32.0,0.0,0.0,5.0,38.0,0.0,1.0,0.0,0.0,24.0,12.0,-5153.37,0.0,1.0,5.0,2.0,-0.004,0.065,1057.10259,0.0,0.4714,0.0,0.0,0.02,0.4714,-1242.572,2.0,2.0,-1278.622,0.0,11880,2,1,4,1,4,8,5,0
201909,11800.0,4,2252.02,0.3,0.124,5500.0,16500.0,33000.0,-0.131,0.141,5500.0,0.084,0.185,4,0.853,3,17,3,1958.91,7736.973,34.0,34.0,0,1,0,1,1,2,1,6,6,7,1.167,1,0,4,6,4.0,1.0,0.6127577791220002,6.0,5.0,6.0,6.0,34.0,5.667,1.0,0.0,4.0,6.0,4.0,1.0,3242.0,1.0,0.0,0.0,0.0,6.0,21.0,5.0,5.0,5.0,50.0,0.0,1.0,59.61,0.0,24.0,12.0,-842.62,2.0,1.0,4.0,5.0,0.022,0.248,339.49573,2.167,0.0,0.079,0.0,0.181,0.37268,956.663,4.0,4.0,1113.457,0.0,52719,4,3,4,3,3,3,5,0
201911,51700.0,7,0.0,0.132,0.044,60000.0,180000.0,360000.0,0.0,0.052,60000.0,0.03,2.933,7,0.0,7,12,2,0.0,465617.628,725.02,725.02,1,1,1,1,1,2,1,6,6,8,1.333,2,0,4,6,5.0,1.25,0.5984990616068528,10.0,6.0,6.0,6.0,45.0,7.5,2.0,0.0,4.0,6.0,5.0,1.25,10113.0,1.0,0.0,0.0,0.0,6.0,32.0,3.0,3.0,5.0,39.0,1.0,0.0,0.0,0.0,24.0,12.0,-10204.0,0.0,0.0,0.0,2.0,-0.003,0.02,429.36665500000004,0.0,0.0,0.0,0.0,0.032,0.0,-304.273,2.0,3.0,-405.651,0.0,44054,4,3,4,3,3,4,5,0
201909,32400.0,3,0.0,0.291,0.291,96916.245,280113.59,581497.47,0.0,0.238,93371.197,0.233,1.335,3,0.0,3,7,1,0.0,14124.796,0.0,0.0,0,0,0,0,0,1,0,4,6,4,1.0,1,0,4,6,4.0,1.0,0.5679840928891939,7.0,4.0,6.0,6.0,35.0,5.833,1.0,0.0,4.0,6.0,4.0,1.0,12749.0,1.0,0.0,0.0,0.0,6.0,19.0,3.0,3.0,5.0,56.0,0.0,1.0,0.0,0.0,24.0,12.0,-4769.9,0.0,0.0,1.0,2.0,0.0,0.351,429.36665500000004,0.0,0.0,0.0,0.0,0.369,0.0,-304.273,2.0,2.0,-405.651,0.0,3309,3,3,4,3,3,3,5,0
201909,21600.0,8,2326.907,0.009,0.009,17200.0,51600.0,103200.0,-0.103,0.006,17200.0,0.008,1.143,8,0.969,8,11,2,2089.24,1407.526,530.75,530.75,1,1,1,1,1,1,0,2,6,2,1.0,1,0,1,6,1.0,1.0,0.2401490273798422,5.0,3.0,6.0,6.0,23.0,3.833,1.0,1.0,6.0,6.0,6.0,1.0,4680.0,1.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,5.0,58.0,0.0,1.0,0.0,0.0,24.0,12.0,-84.93,0.0,1.0,4.0,1.0,0.0,0.007,193.20912,0.0,0.4714,0.0,0.0,0.007,0.5,-228.569,3.0,3.0,-228.569,0.0,11156,2,2,4,4,3,3,5,0
201911,27400.0,5,0.0,0.082,0.082,11869.923,34800.0,71219.54,0.0,0.05,11600.0,0.054,3.938,5,0.0,6,6,1,0.0,2023.815,2057.1,2057.1,1,1,1,1,1,4,2,6,6,15,2.5,2,0,5,6,6.0,1.2,0.5640601098018986,11.0,7.0,6.0,6.0,52.0,8.667,2.0,0.0,5.0,6.0,6.0,1.2,5337.0,1.0,0.0,0.0,0.0,6.0,30.0,1.0,1.0,5.0,37.0,0.0,0.0,0.0,0.0,24.0,12.0,-7925.05,0.0,1.0,0.0,5.0,-0.044,0.055,429.36665500000004,0.0,0.4714,0.0,0.0,0.049,0.89753,-304.273,2.0,2.0,-405.651,0.0,2086,4,3,4,3,5,10,1,0
201910,30000.0,2,0.0,0.0,0.0,36900.0,110700.0,221400.0,0.0,0.0,36900.0,0.0,0.0,2,0.0,2,6,1,0.0,768.4,0.0,0.0,1,0,1,0,0,3,1,6,6,8,1.333,2,1,6,6,7.0,1.167,0.6457481949802013,9.0,5.0,6.0,6.0,44.0,7.333,2.0,1.0,6.0,6.0,7.0,1.167,8380.0,1.0,0.0,0.0,0.0,6.0,24.0,4.0,4.0,5.0,30.0,0.0,0.0,0.0,0.0,24.0,12.0,-4054.29,0.0,0.0,0.0,2.0,0.004,0.058,429.36665500000004,0.0,0.0,0.0,0.0,0.046,0.0,-304.273,1.0,1.0,-405.651,0.0,16858,4,4,4,4,4,8,5,0
201911,22700.0,6,1854.797,0.361,0.324,7363.632,26837.03,44181.79,-0.08,0.306,8945.677,0.295,0.802,6,0.869,6,12,2,1708.36,7047.216,175.24,175.24,1,1,1,1,1,2,0,4,6,6,1.5,2,0,3,6,4.0,1.333,0.6550507236278923,8.0,3.0,6.0,6.0,32.0,5.333,2.0,0.0,3.0,6.0,4.0,1.333,4103.0,1.0,0.0,0.0,0.0,6.0,14.0,3.0,3.0,5.0,55.0,0.0,1.0,11.65,0.0,24.0,12.0,-1410.17,1.0,0.0,4.0,2.0,-0.032,0.319,119.06473,0.0,0.0,0.51,0.0,0.274,0.0,-1.839,5.0,5.0,57.942,0.0,56072,3,2,4,2,2,0,6,0
201910,100000.0,4,0.0,0.253,0.154,80000.0,240000.0,400000.0,0.0,0.155,80000.0,0.147,1.1,4,0.0,3,12,2,0.0,356724.174,0.0,0.0,1,0,1,0,0,2,1,6,6,7,1.167,2,1,6,6,7.0,1.167,0.5594882501857846,6.0,4.0,6.0,6.0,27.0,4.5,2.0,1.0,6.0,6.0,7.0,1.167,22342.0,1.0,0.0,0.0,0.0,6.0,16.0,1.0,1.0,5.0,40.0,1.0,1.0,0.0,0.0,24.0,12.0,-18699.97,0.0,1.0,0.0,2.0,-0.03,0.095,429.36665500000004,0.0,0.0,0.0,0.0,0.099,0.37268,-575.092,1.0,1.0,-405.651,0.0,48056,4,4,4,4,4,8,5,0
201911,22800.0,5,0.0,0.405,0.405,7148.693,22480.77,42892.16,0.0,0.317,7493.59,0.312,1.511,4,0.0,4,6,1,0.0,1971.526,0.0,0.0,1,0,1,0,0,3,0,4,6,7,1.75,2,0,2,5,3.0,1.5,0.5880655703120583,7.0,1.0,6.0,6.0,31.0,5.167,2.0,0.0,5.0,6.0,6.0,1.2,4931.0,1.0,0.0,0.0,0.0,6.0,11.0,3.0,3.0,5.0,33.0,0.0,0.0,0.0,0.0,24.0,12.0,-380.54,0.0,1.0,0.0,2.0,-0.005,0.341,429.36665500000004,0.0,0.4714,0.0,0.0,0.391,0.37268,-304.273,2.333,3.0,-405.651,0.0,17093,3,2,4,3,2,0,3,0
201911,57600.0,1,7622.61,0.0,0.0,58160.365,172780.46,348962.19,0.0,0.0,57593.487,0.0,0.0,1,0.0,1,8,1,0.0,4333.057,0.0,0.0,0,0,0,0,0,1,0,4,4,4,1.0,1,0,2,4,2.0,1.0,0.6741030311257118,8.0,2.0,6.0,6.0,30.0,5.0,1.0,0.0,2.0,4.0,2.0,1.0,13776.0,1.0,0.0,0.0,0.0,6.0,23.0,2.0,2.0,5.0,31.0,0.0,1.0,0.0,0.0,24.0,12.0,-10039.53,0.0,0.0,2.0,2.0,0.004,0.108,0.0,0.0,0.0,0.0,0.0,0.156,0.0,572.881,1.0,1.0,-405.651,0.0,22756,1,1,4,1,3,3,6,0
201910,18100.0,2,0.0,0.073,0.073,6100.0,27000.0,36600.0,0.0,0.073,9000.0,0.073,0.0,1,0.0,1,6,1,0.0,164.25,164.25,164.25,0,1,0,1,1,2,0,3,6,5,1.667,0,0,0,0,0.0,0.0,0.2043508158740028,6.0,3.0,6.0,6.0,29.0,4.833,1.0,0.0,1.0,1.0,1.0,1.0,3922.0,1.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,5.0,41.0,0.0,0.0,0.0,0.0,24.0,12.0,-1724.78,0.0,1.0,0.0,2.0,-0.005,0.304,429.36665500000004,0.0,0.4714,0.0,0.0,0.532,0.37268,-304.273,1.333,2.0,-405.651,0.0,10875,2,0,4,1,5,10,2,0
201910,30000.0,7,0.0,0.028,0.026,38800.0,116400.0,232800.0,0.0,0.018,38800.0,0.013,4.333,7,0.0,7,6,1,0.0,1327.86,1991.63,1991.63,1,1,1,1,1,2,1,6,6,8,1.333,2,0,5,6,6.0,1.2,0.6557060447338638,5.0,3.0,6.0,6.0,25.0,4.167,2.0,0.0,5.0,6.0,6.0,1.2,9060.0,1.0,0.0,0.0,0.0,6.0,15.0,2.0,2.0,5.0,43.0,0.0,0.0,0.0,0.0,24.0,12.0,-30329.26,0.0,0.0,0.0,2.0,-0.015,0.011,429.36665500000004,0.0,0.0,0.0,0.0,0.021,0.0,-304.273,4.667,5.0,-405.651,0.0,5293,4,3,4,3,3,1,8,0
201910,51000.0,7,0.0,0.065,0.057,58680.0,176040.0,352080.0,0.0,0.052,58680.0,0.047,0.649,7,0.0,7,6,1,0.0,7299.978,848.99,848.99,1,1,1,1,1,2,0,5,6,6,1.2,2,0,5,6,6.0,1.2,0.4670202561884674,9.0,4.0,6.0,6.0,39.0,6.5,2.0,0.0,5.0,6.0,6.0,1.2,10840.0,1.0,0.0,0.0,0.0,6.0,22.0,2.0,2.0,5.0,58.0,0.0,0.0,0.0,0.0,24.0,12.0,-10896.38,0.0,0.0,0.0,2.0,0.0,0.036,429.36665500000004,0.0,0.0,0.0,0.0,0.029,0.0,-304.273,4.333,4.0,-405.651,0.0,53574,3,3,4,3,3,3,1,0
201910,25600.0,4,0.0,0.161,0.161,23300.0,69900.0,139800.0,0.0,0.052,23300.0,0.104,1.054,4,0.0,4,6,1,0.0,6370.334,0.0,0.0,0,0,0,0,0,2,0,4,6,5,1.25,2,0,4,6,5.0,1.25,0.6061082052926905,8.0,3.0,6.0,6.0,32.0,5.333,2.0,0.0,5.0,6.0,6.0,1.2,5226.0,1.0,0.0,0.0,0.0,6.0,15.0,2.0,2.0,5.0,31.0,0.0,0.0,0.0,0.0,24.0,12.0,-8894.1,0.0,1.0,0.0,2.0,0.007,0.086,429.36665500000004,0.0,0.0,0.0,0.0,0.064,0.0,-304.273,1.0,1.0,-405.651,0.0,28845,3,3,4,3,3,3,6,0
201910,10700.0,3,0.0,0.932,0.932,963.0,2889.0,5778.0,0.0,0.514,963.0,0.609,0.372,3,0.0,3,6,1,0.0,2554.782,1109.85,1109.85,1,1,1,1,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.415506728718473,4.0,2.0,6.0,6.0,21.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3957.0,1.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,0.0,24.0,12.0,-1299.89,0.0,0.0,0.0,5.0,0.014,0.571,429.36665500000004,9.167,0.0,0.0,4.333,0.477,0.0,-304.273,2.667,3.0,-405.651,0.0,10465,0,0,4,0,2,1,3,0
201910,17000.0,2,0.0,0.958,0.731,4400.0,20100.0,26400.0,0.0,0.683,6700.0,0.508,0.411,2,0.0,2,6,1,0.0,666.196,762.17,762.17,1,1,1,1,1,1,0,2,6,2,1.0,1,0,1,6,1.0,1.0,0.5461578517916137,4.0,3.0,6.0,6.0,20.0,3.333,1.0,0.0,1.0,6.0,1.0,1.0,3131.0,1.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,5.0,33.0,0.0,0.0,0.0,0.0,16.0,12.0,-327.82,0.0,1.0,0.0,4.0,-0.026,0.211,429.36665500000004,0.0,0.0,0.0,0.0,0.096,0.0,-304.273,3.0,3.0,-405.651,0.0,24833,2,2,4,2,2,0,5,0
201911,14900.0,2,11150.097,0.0,0.0,30524.223,87609.78,183145.34,3.759,0.0,29203.26,0.0,0.0,2,3.802,2,12,2,23000.0,10877.686,0.0,0.0,0,0,0,0,0,2,0,3,6,4,1.333,1,0,1,6,1.0,1.0,0.1442056281516284,4.0,3.0,6.0,6.0,21.0,3.5,1.0,0.0,1.0,6.0,1.0,1.0,3957.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,5.0,31.0,0.0,1.0,0.0,0.0,24.0,12.0,-16866.82,0.0,1.0,4.0,2.0,0.008,0.35,8385.24885,0.0,0.0,0.0,0.0,0.0,0.0,-26.602,1.667,1.0,1931.657,0.0,6117,2,2,4,2,3,2,6,0
201909,16300.0,6,0.0,0.075,0.066,15762.972,46217.99,94577.83,0.0,0.066,15405.997,0.061,0.879,6,0.0,6,6,1,0.0,4738.566,237.98,237.98,1,1,1,1,1,2,0,4,6,7,1.75,0,0,0,0,0.0,0.0,0.2539333941553646,4.0,2.0,6.0,6.0,20.0,3.333,0.0,0.0,0.0,0.0,0.0,0.0,4157.0,1.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,5.0,68.0,0.0,0.0,0.0,0.0,24.0,12.0,-1793.2,0.0,0.0,0.0,2.0,-0.006,0.059,429.36665500000004,0.0,0.0,0.0,0.0,0.056,0.0,-304.273,3.0,3.0,-405.651,0.0,48035,3,0,4,0,3,3,1,0
201911,19800.0,5,2471.113,0.655,0.655,1700.0,5100.0,10200.0,-0.133,0.109,1700.0,0.218,0.0,5,0.228,5,12,2,2145.6,11817.3,0.0,0.0,1,0,1,0,0,1,0,2,6,2,1.0,0,0,0,0,0.0,0.0,0.2355230446850348,5.0,2.0,6.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6872.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,5.0,32.0,0.0,1.0,0.0,0.0,24.0,12.0,-11654.5,1.0,1.0,5.0,2.0,-0.018,0.243,264.71471,0.0,0.0,1.0,0.0,0.599,0.0,-309.006,1.333,2.0,-312.723,0.0,18479,2,0,4,0,1,7,5,0
201911,21800.0,5,18866.723,0.174,0.121,60000.0,180000.0,360000.0,0.382,0.118,60000.0,0.085,0.62,4,1.149,4,16,2,17597.44,25722.95,0.0,0.0,0,0,0,0,0,2,1,6,6,7,1.167,1,0,5,6,5.0,1.0,0.5746015504528432,11.0,5.0,6.0,6.0,45.0,7.5,1.0,0.0,5.0,6.0,5.0,1.0,6749.0,1.0,0.0,0.0,0.0,6.0,25.0,4.0,4.0,5.0,38.0,0.0,1.0,0.0,0.0,24.0,12.0,-1906.13,0.0,0.0,4.0,2.0,-0.001,0.037,3338.69233,0.0,0.0,0.0,0.0,0.031,0.0,790.533,3.0,3.0,-781.115,0.0,43909,4,3,4,3,4,8,5,0
201909,12300.0,5,30406.29,0.453,0.379,13700.0,27400.0,27400.0,-0.369,0.389,13700.0,0.355,0.844,4,1.003,3,12,2,28846.25,53746.886,202.63,202.63,0,1,0,1,1,1,0,4,4,4,1.0,0,0,0,0,0.0,0.0,0.491231361261458,5.0,3.0,6.0,6.0,27.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3530.0,1.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,5.0,30.0,0.0,1.0,0.0,0.0,24.0,12.0,-3077.82,0.0,1.0,3.0,2.0,-0.019,0.307,7599.10438,0.0,0.4714,0.0,0.0,0.264,0.4714,-625.962,2.667,3.0,178.193,0.0,55586,1,0,4,0,4,8,5,0
201911,30000.0,2,0.0,0.868,0.829,23200.0,69600.0,139200.0,0.0,0.833,23200.0,0.81,0.958,2,0.0,2,6,1,0.0,24117.326,0.0,0.0,0,0,0,0,0,3,1,6,6,10,1.667,2,1,6,6,7.0,1.167,0.54328445225648,8.0,4.0,6.0,6.0,35.0,5.833,2.0,1.0,6.0,6.0,7.0,1.167,8008.0,1.0,0.0,0.0,0.0,6.0,18.0,3.0,3.0,5.0,66.0,0.0,1.0,0.0,0.0,24.0,12.0,-15977.61,0.0,0.0,0.0,4.0,0.018,0.512,429.36665500000004,0.0,0.0,0.0,0.0,0.504,0.0,-33732.151,2.0,2.0,-405.651,0.0,48862,4,4,4,4,3,7,5,0
201909,12800.0,3,7526.123,0.251,0.054,7733.333,24000.0,46400.0,-0.157,0.09,8000.0,0.018,0.0,3,0.981,3,12,2,6352.07,8825.051,0.0,0.0,1,0,1,0,0,2,1,6,6,7,1.167,1,1,6,6,6.0,1.0,0.4849843207482965,7.0,3.0,6.0,6.0,29.0,4.833,1.0,1.0,6.0,6.0,6.0,1.0,4832.0,1.0,0.0,0.0,0.0,6.0,15.0,1.0,1.0,5.0,63.0,0.0,1.0,91.359,0.0,24.0,12.0,-855.97,2.0,1.0,5.0,4.0,0.015,0.24,953.97983,0.0,0.0,0.591,0.0,0.235,0.0,290.265,3.333,3.0,-1132.862,0.0,57181,4,4,4,4,3,4,4,0
201910,21800.0,4,0.0,0.865,0.774,29900.0,89700.0,89700.0,0.0,0.768,29900.0,0.692,0.818,4,0.0,3,6,1,0.0,2673.91,1218.89,1218.89,1,1,1,1,1,3,1,6,6,10,1.667,0,0,0,0,0.0,0.0,0.5391418383464324,7.0,3.0,6.0,6.0,32.0,5.333,0.0,0.0,0.0,0.0,0.0,0.0,6801.0,1.0,0.0,0.0,0.0,6.0,13.0,2.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,23.0,12.0,-1098.0,0.0,1.0,0.0,2.0,-0.025,0.283,429.36665500000004,0.0,0.0,0.0,0.0,0.43,0.5,-304.273,3.0,3.0,-405.651,0.0,52911,4,0,4,0,3,3,5,0
201910,30000.0,5,0.0,0.562,0.562,7950.0,31800.0,47700.0,0.0,0.278,10600.0,0.214,10.218,5,0.0,5,6,1,0.0,12844.989,0.0,0.0,1,0,1,0,0,2,0,3,6,4,1.333,2,0,3,6,4.0,1.333,0.6415069650991528,8.0,3.0,6.0,6.0,33.0,5.5,2.0,0.0,3.0,6.0,4.0,1.333,5952.0,1.0,0.0,0.0,0.0,6.0,15.0,1.0,1.0,5.0,45.0,0.0,0.0,0.0,0.0,24.0,12.0,-18853.11,0.0,1.0,0.0,2.0,0.016,0.195,429.36665500000004,0.083,0.0,0.0,0.0,0.489,0.0,-304.273,4.0,4.0,-405.651,0.0,7128,2,2,4,2,3,1,4,0
201910,15100.0,2,0.0,0.01,0.0,17600.0,52800.0,52800.0,0.0,0.005,17600.0,0.0,0.0,1,0.0,1,6,1,0.0,409.612,0.0,0.0,0,0,0,0,0,2,0,4,6,5,1.25,2,0,1,6,2.0,2.0,0.5198163150156279,8.0,5.0,6.0,6.0,38.0,6.333,2.0,0.0,1.0,6.0,2.0,2.0,4000.0,1.0,0.0,0.0,0.0,6.0,22.0,2.0,2.0,5.0,34.0,0.0,0.0,0.0,0.0,17.0,12.0,-298.34,0.0,1.0,0.0,2.0,-0.002,0.001,429.36665500000004,0.0,0.4714,0.0,0.0,0.0,0.4714,-304.273,0.333,0.0,-405.651,0.0,1815,3,2,4,2,3,3,6,0
201910,18600.0,4,0.0,0.182,0.182,18300.0,54900.0,109800.0,0.0,0.142,18300.0,0.171,0.982,4,0.0,4,13,2,0.0,273211.363,0.0,0.0,1,0,1,0,0,1,0,4,5,4,1.0,1,0,3,5,3.0,1.0,0.4794111955002806,7.0,4.0,6.0,6.0,31.0,5.167,1.0,0.0,3.0,5.0,3.0,1.0,5088.0,1.0,0.0,0.0,0.0,6.0,20.0,2.0,2.0,5.0,37.0,1.0,1.0,0.0,0.0,24.0,12.0,-3708.23,0.0,0.0,1.0,2.0,0.004,0.192,429.36665500000004,0.083,0.0,0.0,0.0,0.18,0.0,-304.273,2.0,2.0,-405.651,0.0,7607,3,2,4,2,5,10,5,0
201911,10700.0,7,4075.483,0.866,0.866,29320.117,58531.82,175920.7,-0.059,0.643,19510.607,0.83,0.949,7,1.443,6,12,2,3917.41,59420.575,628.2,628.2,0,1,0,1,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.5091175059279001,5.0,2.0,6.0,6.0,22.0,3.667,0.0,0.0,0.0,0.0,0.0,0.0,6337.0,1.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,5.0,43.0,0.0,1.0,5.33,0.0,24.0,12.0,-46932.39,1.0,1.0,5.0,2.0,-0.007,0.767,344.07276,0.0,0.0,0.0,0.0,0.734,0.37268,-144.201,4.667,4.0,-395.708,0.0,54294,0,0,4,0,0,8,5,1
201911,48600.0,2,0.0,0.0,0.0,54100.0,162300.0,324600.0,0.0,0.0,54100.0,0.0,0.0,2,0.0,2,12,2,0.0,525348.292,0.0,0.0,0,0,0,0,0,3,1,6,6,9,1.5,2,1,6,6,7.0,1.167,0.5380193296968697,9.0,4.0,6.0,6.0,40.0,6.667,2.0,1.0,6.0,6.0,7.0,1.167,15987.0,1.0,0.0,0.0,0.0,6.0,21.0,4.0,4.0,5.0,36.0,1.0,0.0,0.0,0.0,24.0,12.0,-4405.75,0.0,0.0,0.0,2.0,-0.025,0.028,429.36665500000004,0.0,0.0,0.0,0.0,0.079,0.0,-304.273,2.0,2.0,-405.651,0.0,27744,4,4,4,4,3,3,5,0
201911,18300.0,3,0.0,0.492,0.492,20000.0,40000.0,40000.0,0.0,0.327,20000.0,0.427,1.052,2,0.0,2,6,1,0.0,2220.328,843.09,843.09,1,1,1,1,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.2902256807041337,9.0,4.0,6.0,6.0,38.0,6.333,0.0,0.0,0.0,0.0,0.0,0.0,5316.0,1.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,0.0,24.0,12.0,-1196.93,0.0,1.0,0.0,2.0,-0.025,0.217,429.36665500000004,0.0,0.4714,0.0,0.0,0.125,0.4714,-304.273,2.333,3.0,-405.651,0.0,54332,0,0,4,0,3,6,5,0
201909,30000.0,4,0.0,0.0,0.0,13100.0,39300.0,78600.0,0.0,0.0,13100.0,0.0,0.0,4,0.0,4,6,1,0.0,1088.76,0.0,0.0,1,0,1,0,0,3,1,6,6,9,1.5,1,0,5,6,5.0,1.0,0.6477478854007088,5.0,3.0,6.0,6.0,26.0,4.333,1.0,0.0,5.0,6.0,5.0,1.0,6946.0,1.0,0.0,0.0,0.0,6.0,15.0,3.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,20.0,11.0,-6074.25,0.0,0.0,0.0,2.0,-0.009,0.0,429.36665500000004,0.0,0.0,0.0,0.0,0.0,0.0,-304.273,0.0,0.0,-405.651,0.0,15925,4,3,4,3,3,3,5,0
201909,30000.0,3,0.0,0.523,0.197,34450.0,108600.0,206700.0,0.0,0.23,36200.0,0.105,1.167,3,0.0,3,6,1,0.0,8275.648,0.0,0.0,1,0,1,0,0,1,1,6,6,6,1.0,1,1,6,6,6.0,1.0,0.6311062671518757,10.0,5.0,6.0,6.0,45.0,7.5,1.0,1.0,6.0,6.0,6.0,1.0,9606.0,1.0,0.0,0.0,0.0,6.0,27.0,6.0,6.0,5.0,51.0,0.0,0.0,0.0,0.0,24.0,12.0,-14665.56,0.0,0.0,0.0,2.0,-0.002,0.064,429.36665500000004,0.0,0.0,0.0,0.0,0.04,0.0,-304.273,2.0,2.0,-405.651,0.0,57166,4,4,4,4,3,3,3,0
